TABLE_NAME,COLUMN_NAME,DATA_TYPE,MAX_LENGTH,PRECISION,SCALE,IS_NULLABLE,COLUMN_ORDER,ROW_COUNT
'Invoice by Epi$',Project_Key,FLOAT,,,,1,1,1008385
'Invoice by Epi$',Project,TEXT,127,,,1,2,1008385
'Invoice by Epi$',Queue,TEXT,127,,,1,3,1008385
'Invoice by Epi$',Reference,FLOAT,,,,1,4,1008385
'Invoice by Epi$',File_Name,TEXT,127,,,1,5,1008385
'Invoice by Epi$',Billing Type,TEXT,127,,,1,6,1008385
'Invoice by Epi$',Price Per Chart,FLOAT,,,,1,7,1008385
'Invoice by Epi$',Invoice No,FLOAT,,,,1,8,1008385
'Invoice by Epi$',Invoice Date,TEXT,127,,,1,9,1008385
'Invoice by Epi$',Invoice Comments,TEXT,127,,,1,10,1008385
231 Records Correction,ChartId,NUMBER,,38,0,0,1,231
231 Records Correction,Importeddate,TEXT,255,,,0,2,231
231 Records Correction,ReceivedDate,TEXT,255,,,0,3,231
231 Records Correction,Encounters,TEXT,25,,,0,4,231
231 Records Correction,L1StartDate,TEXT,255,,,1,5,231
231 Records Correction,L1EndDate,TEXT,255,,,1,6,231
231 Records Correction,L1EmpID,TEXT,25,,,0,7,231
231 Records Correction,L1NumberOfDxCodes,TEXT,25,,,0,8,231
231 Records Correction,L1CompletionDate,TEXT,255,,,1,9,231
231 Records Correction,column10,TEXT,16777216,,,1,10,231
231 Records Correction,Importeddate2,TEXT,255,,,0,11,231
231 Records Correction,ReceivedDate2,TEXT,255,,,0,12,231
231 Records Correction,Encounters2,TEXT,255,,,0,13,231
231 Records Correction,L1StartDate2,TEXT,255,,,0,14,231
231 Records Correction,L1EndDate2,TEXT,255,,,0,15,231
231 Records Correction,L1EmpID2,TEXT,25,,,0,16,231
231 Records Correction,L1NumberOfDxCodes2,TEXT,255,,,0,17,231
231 Records Correction,L1CompletionDate2,TEXT,255,,,0,18,231
A,ID,NUMBER,,38,0,1,1,5
AHN_File_update,ChartId,FLOAT,,,,1,1,59
AHN_File_update,ClientKey,FLOAT,,,,1,2,59
AHN_File_update,Client,TEXT,127,,,1,3,59
AHN_File_update,ProjectKey,FLOAT,,,,1,4,59
AHN_File_update,Project,TEXT,127,,,1,5,59
AHN_File_update,Queue,TEXT,127,,,1,6,59
AHN_File_update,ClientMarket,TEXT,127,,,1,7,59
AHN_File_update,ClientReference,FLOAT,,,,1,8,59
AHN_File_update,OldFileName,TEXT,127,,,1,9,59
AHN_File_update,NewFileName,TEXT,127,,,1,10,59
AdminErrorStatus,Id,NUMBER,,38,0,0,1,3
AdminErrorStatus,ErrorStatus,TEXT,50,,,1,2,3
AlterMail_Config,Id,NUMBER,,38,0,0,1,3
AlterMail_Config,JobName,TEXT,250,,,1,2,3
AlterMail_Config,MailAddress,TEXT,500,,,1,3,3
Archive_Prior_2024_ChartAudit,Id,TEXT,255,,,0,1,1087
Archive_Prior_2024_ChartAudit,ChartMoreInfoId,TEXT,255,,,0,2,1087
Archive_Prior_2024_ChartAudit,PageNumbers,TEXT,50,,,0,3,1087
Archive_Prior_2024_ChartAudit,CorrectedValue,TEXT,50,,,0,4,1087
Archive_Prior_2024_ChartAudit,Comments,TEXT,16777216,,,0,5,1087
Archive_Prior_2024_ChartAudit,AdditionalComments,TEXT,16777216,,,1,6,1087
Archive_Prior_2024_ChartAudit,ErrorCategoryId,NUMBER,,38,0,0,7,1087
Archive_Prior_2024_ChartAudit,ErrorSubCategoryId,NUMBER,,38,0,0,8,1087
Archive_Prior_2024_ChartAudit,LastUpdatedDate,TIMESTAMP_NTZ,,,,1,9,1087
Archive_Prior_2024_ChartAudit,L3LevelDisagreeId,NUMBER,,38,0,1,10,1087
Archive_Prior_2024_ChartAudit,IsOpen,TEXT,2,,,1,11,1087
Archive_Prior_2024_ChartAudit,IsAgree,BOOLEAN,,,,1,12,1087
Archive_Prior_2024_ChartAudit,AgreeDisAgreeReason,TEXT,500,,,1,13,1087
Archive_Prior_2024_ChartAudit,Agreestatus,TEXT,50,,,1,14,1087
Archive_Prior_2024_ChartAudit,IsOpenAdmin,BOOLEAN,,,,1,15,1087
Archive_Prior_2024_ChartAudit,ErrorStatusAdmin,TEXT,255,,,1,16,1087
Archive_Prior_2024_ChartAudit,Rationale,TEXT,500,,,1,17,1087
Archive_Prior_2024_ChartAudit,AdminAuditedBy,TEXT,255,,,1,18,1087
Archive_Prior_2024_ChartAudit,AdminAuditedDate,TIMESTAMP_NTZ,,,,1,19,1087
Archive_Prior_2024_ChartAudit,FinalError,TEXT,15,,,1,20,1087
Archive_Prior_2024_ChartAudit,L1L2_ErrorClosingDate,TIMESTAMP_NTZ,,,,1,21,1087
Archive_Prior_2024_ChartAudit_All,Id,TEXT,255,,,0,1,2521538
Archive_Prior_2024_ChartAudit_All,ChartMoreInfoId,TEXT,255,,,0,2,2521538
Archive_Prior_2024_ChartAudit_All,PageNumbers,TEXT,50,,,0,3,2521538
Archive_Prior_2024_ChartAudit_All,CorrectedValue,TEXT,50,,,0,4,2521538
Archive_Prior_2024_ChartAudit_All,Comments,TEXT,16777216,,,0,5,2521538
Archive_Prior_2024_ChartAudit_All,AdditionalComments,TEXT,16777216,,,1,6,2521538
Archive_Prior_2024_ChartAudit_All,ErrorCategoryId,NUMBER,,38,0,0,7,2521538
Archive_Prior_2024_ChartAudit_All,ErrorSubCategoryId,NUMBER,,38,0,0,8,2521538
Archive_Prior_2024_ChartAudit_All,LastUpdatedDate,TIMESTAMP_NTZ,,,,1,9,2521538
Archive_Prior_2024_ChartAudit_All,L3LevelDisagreeId,NUMBER,,38,0,1,10,2521538
Archive_Prior_2024_ChartAudit_All,IsOpen,TEXT,2,,,1,11,2521538
Archive_Prior_2024_ChartAudit_All,IsAgree,BOOLEAN,,,,1,12,2521538
Archive_Prior_2024_ChartAudit_All,AgreeDisAgreeReason,TEXT,500,,,1,13,2521538
Archive_Prior_2024_ChartAudit_All,Agreestatus,TEXT,50,,,1,14,2521538
Archive_Prior_2024_ChartAudit_All,IsOpenAdmin,BOOLEAN,,,,1,15,2521538
Archive_Prior_2024_ChartAudit_All,ErrorStatusAdmin,TEXT,255,,,1,16,2521538
Archive_Prior_2024_ChartAudit_All,Rationale,TEXT,500,,,1,17,2521538
Archive_Prior_2024_ChartAudit_All,AdminAuditedBy,TEXT,255,,,1,18,2521538
Archive_Prior_2024_ChartAudit_All,AdminAuditedDate,TIMESTAMP_NTZ,,,,1,19,2521538
Archive_Prior_2024_ChartAudit_All,FinalError,TEXT,15,,,1,20,2521538
Archive_Prior_2024_ChartAudit_All,L1L2_ErrorClosingDate,TIMESTAMP_NTZ,,,,1,21,2521538
Archive_Prior_2024_ChartInfo,Id,TEXT,255,,,0,1,31410734
Archive_Prior_2024_ChartInfo,ClientProjectId,NUMBER,,38,0,0,2,31410734
Archive_Prior_2024_ChartInfo,ClientMarket,TEXT,512,,,1,3,31410734
Archive_Prior_2024_ChartInfo,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,31410734
Archive_Prior_2024_ChartInfo,ClientReference,TEXT,40,,,1,5,31410734
Archive_Prior_2024_ChartInfo,FileName,TEXT,512,,,0,6,31410734
Archive_Prior_2024_ChartInfo,NoOfPages,NUMBER,,38,0,1,7,31410734
Archive_Prior_2024_ChartInfo,OverallStatus,TEXT,512,,,1,8,31410734
Archive_Prior_2024_ChartInfo,UploadedDate,TIMESTAMP_NTZ,,,,0,9,31410734
Archive_Prior_2024_ChartInfo,UploadedBy,TEXT,255,,,0,10,31410734
Archive_Prior_2024_ChartInfo,Page,TEXT,10,,,1,11,31410734
Archive_Prior_2024_ChartInfo,Specialty,TEXT,255,,,1,12,31410734
Archive_Prior_2024_ChartInfo,Complexity,TEXT,255,,,1,13,31410734
Archive_Prior_2024_ChartInfo,Clinic,TEXT,255,,,1,14,31410734
Archive_Prior_2024_ChartInfo,NEWID,TEXT,400,,,1,15,31410734
Archive_Prior_2024_ChartInfo,Billing_Type,TEXT,250,,,1,16,31410734
Archive_Prior_2024_ChartInfo,Price_Per_Chart,NUMBER,,9,2,1,17,31410734
Archive_Prior_2024_ChartInfo,Invoice,TEXT,50,,,1,18,31410734
Archive_Prior_2024_ChartInfo,Invoice_Date,TEXT,255,,,1,19,31410734
Archive_Prior_2024_ChartInfo,Invoice_Comments,TEXT,250,,,1,20,31410734
Archive_Prior_2024_ChartInfo,EmeraldBarcode,TEXT,255,,,1,21,31410734
Archive_Prior_2024_ChartInfo,ChartType,TEXT,255,,,1,22,31410734
Archive_Prior_2024_ChartInfo,LastModifiedDate,TEXT,255,,,1,23,31410734
Archive_Prior_2024_ChartInfo,PriorityOrder,TEXT,255,,,1,24,31410734
Archive_Prior_2024_ChartInfo_All,Id,TEXT,255,,,0,1,39041187
Archive_Prior_2024_ChartInfo_All,ClientProjectId,NUMBER,,38,0,0,2,39041187
Archive_Prior_2024_ChartInfo_All,ClientMarket,TEXT,512,,,1,3,39041187
Archive_Prior_2024_ChartInfo_All,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,39041187
Archive_Prior_2024_ChartInfo_All,ClientReference,TEXT,40,,,1,5,39041187
Archive_Prior_2024_ChartInfo_All,FileName,TEXT,512,,,0,6,39041187
Archive_Prior_2024_ChartInfo_All,NoOfPages,NUMBER,,38,0,1,7,39041187
Archive_Prior_2024_ChartInfo_All,OverallStatus,TEXT,512,,,1,8,39041187
Archive_Prior_2024_ChartInfo_All,UploadedDate,TIMESTAMP_NTZ,,,,0,9,39041187
Archive_Prior_2024_ChartInfo_All,UploadedBy,TEXT,255,,,0,10,39041187
Archive_Prior_2024_ChartInfo_All,Page,TEXT,10,,,1,11,39041187
Archive_Prior_2024_ChartInfo_All,Specialty,TEXT,255,,,1,12,39041187
Archive_Prior_2024_ChartInfo_All,Complexity,TEXT,255,,,1,13,39041187
Archive_Prior_2024_ChartInfo_All,Clinic,TEXT,255,,,1,14,39041187
Archive_Prior_2024_ChartInfo_All,NEWID,TEXT,400,,,1,15,39041187
Archive_Prior_2024_ChartInfo_All,Billing_Type,TEXT,250,,,1,16,39041187
Archive_Prior_2024_ChartInfo_All,Price_Per_Chart,NUMBER,,9,2,1,17,39041187
Archive_Prior_2024_ChartInfo_All,Invoice,TEXT,50,,,1,18,39041187
Archive_Prior_2024_ChartInfo_All,Invoice_Date,TEXT,255,,,1,19,39041187
Archive_Prior_2024_ChartInfo_All,Invoice_Comments,TEXT,250,,,1,20,39041187
Archive_Prior_2024_ChartInfo_All,EmeraldBarcode,TEXT,255,,,1,21,39041187
Archive_Prior_2024_ChartInfo_All,ChartType,TEXT,255,,,1,22,39041187
Archive_Prior_2024_ChartInfo_All,LastModifiedDate,TEXT,255,,,1,23,39041187
Archive_Prior_2024_ChartInfo_All,PriorityOrder,TEXT,255,,,1,24,39041187
Archive_Prior_2024_ChartMoreInfo,Id,TEXT,255,,,0,1,36566606
Archive_Prior_2024_ChartMoreInfo,ChartId,TEXT,255,,,0,2,36566606
Archive_Prior_2024_ChartMoreInfo,LevelStatusId,NUMBER,,38,0,0,3,36566606
Archive_Prior_2024_ChartMoreInfo,LevelStatusCommentId,NUMBER,,38,0,1,4,36566606
Archive_Prior_2024_ChartMoreInfo,LevelUpdatedBy,TEXT,255,,,0,5,36566606
Archive_Prior_2024_ChartMoreInfo,LevelNumber,NUMBER,,38,0,0,6,36566606
Archive_Prior_2024_ChartMoreInfo,LevelStartDate,TIMESTAMP_NTZ,,,,1,7,36566606
Archive_Prior_2024_ChartMoreInfo,LevelEndDate,TIMESTAMP_NTZ,,,,1,8,36566606
Archive_Prior_2024_ChartMoreInfo,NumberOfDxCode,NUMBER,,38,0,1,9,36566606
Archive_Prior_2024_ChartMoreInfo,CompletionDate,TIMESTAMP_NTZ,,,,1,10,36566606
Archive_Prior_2024_ChartMoreInfo,InvalidDate,TIMESTAMP_NTZ,,,,1,11,36566606
Archive_Prior_2024_ChartMoreInfo,HoldDate,TIMESTAMP_NTZ,,,,1,12,36566606
Archive_Prior_2024_ChartMoreInfo,StickyNotes,TEXT,3000,,,1,13,36566606
Archive_Prior_2024_ChartProduction,Id,TEXT,255,,,0,1,37996437
Archive_Prior_2024_ChartProduction,ChartMoreInfoId,TEXT,255,,,1,2,37996437
Archive_Prior_2024_ChartProduction,LevelNumber,NUMBER,,38,0,1,3,37996437
Archive_Prior_2024_ChartProduction,StartDatetime,TIMESTAMP_NTZ,,,,1,4,37996437
Archive_Prior_2024_ChartProduction,EndDatetime,TIMESTAMP_NTZ,,,,1,5,37996437
Archive_Prior_2024_ChartProduction,LevelStatusId,NUMBER,,38,0,1,6,37996437
Archive_Prior_2024_ChartProduction,LevelStatusCommentId,NUMBER,,38,0,1,7,37996437
Archive_Prior_2024_ChartProduction,LevelUpdatedBy,TEXT,255,,,0,8,37996437
Archive_Prior_2024_ChartProduction,Session_Duration,TEXT,255,,,1,9,37996437
Archive_Prior_2024_ChartProduction,LastSessionStart,TIMESTAMP_NTZ,,,,1,10,37996437
Archive_Prior_2024_ChartProduction,LastSessionEnd,TIMESTAMP_NTZ,,,,1,11,37996437
Archive_Prior_2024_DeallocatedCharts,ClientKey,TEXT,20,,,0,1,12422707
Archive_Prior_2024_DeallocatedCharts,Client,TEXT,255,,,0,2,12422707
Archive_Prior_2024_DeallocatedCharts,ProjectKey,TEXT,20,,,0,3,12422707
Archive_Prior_2024_DeallocatedCharts,Project,TEXT,255,,,0,4,12422707
Archive_Prior_2024_DeallocatedCharts,ChartId,TEXT,255,,,0,5,12422707
Archive_Prior_2024_DeallocatedCharts,OverallStatus,TEXT,512,,,0,6,12422707
Archive_Prior_2024_DeallocatedCharts,DeletedDate,TIMESTAMP_NTZ,,,,0,7,12422707
Archive_Prior_2024_DeallocatedCharts,Uploadedby,TEXT,100,,,1,8,12422707
Archive_Prior_2024_DeallocatedCharts,ClientReference,TEXT,40,,,1,9,12422707
Archive_Prior_2024_DeallocatedCharts,FileName,TEXT,512,,,1,10,12422707
Archive_Prior_2024_DeallocatedCharts,ReceivedDate,TIMESTAMP_NTZ,,,,1,11,12422707
Archive_Prior_2024_DeallocatedCharts,ClientProjectId,NUMBER,,38,0,1,12,12422707
Archive_Prior_2024_Del_ChartAudit,ChartAuditId,TEXT,255,,,1,1,5350
Archive_Prior_2024_Del_ChartAudit,ChartMoreInfoId,TEXT,255,,,1,2,5350
Archive_Prior_2024_Del_ChartAudit,PageNumbers,TEXT,50,,,1,3,5350
Archive_Prior_2024_Del_ChartAudit,CorrectedValue,TEXT,50,,,1,4,5350
Archive_Prior_2024_Del_ChartAudit,Comments,TEXT,16777216,,,1,5,5350
Archive_Prior_2024_Del_ChartAudit,AdditionalComments,TEXT,16777216,,,1,6,5350
Archive_Prior_2024_Del_ChartAudit,ErrorCategoryId,NUMBER,,38,0,1,7,5350
Archive_Prior_2024_Del_ChartAudit,ErrorSubCategoryId,NUMBER,,38,0,1,8,5350
Archive_Prior_2024_Del_ChartAudit,LastUpdatedDate,TIMESTAMP_NTZ,,,,1,9,5350
Archive_Prior_2024_Del_ChartAudit,L3LevelDisagreeId,NUMBER,,38,0,1,10,5350
Archive_Prior_2024_Del_ChartAudit,IsOpen,TEXT,2,,,1,11,5350
Archive_Prior_2024_Del_ChartAudit,IsAgree,BOOLEAN,,,,1,12,5350
Archive_Prior_2024_Del_ChartAudit,AgreeDisAgreeReason,TEXT,500,,,1,13,5350
Archive_Prior_2024_Del_ChartAudit,Agreestatus,TEXT,50,,,1,14,5350
Archive_Prior_2024_Del_ChartAudit,IsOpenAdmin,BOOLEAN,,,,1,15,5350
Archive_Prior_2024_Del_ChartAudit,ErrorStatusAdmin,TEXT,255,,,1,16,5350
Archive_Prior_2024_Del_ChartAudit,Rationale,TEXT,500,,,1,17,5350
Archive_Prior_2024_Del_ChartAudit,AdminAuditedBy,TEXT,255,,,1,18,5350
Archive_Prior_2024_Del_ChartAudit,AdminAuditedDate,TIMESTAMP_NTZ,,,,1,19,5350
Archive_Prior_2024_Del_ChartAudit,FinalError,TEXT,15,,,1,20,5350
Archive_Prior_2024_Del_ChartAudit,L1L2_ErrorClosingDate,TIMESTAMP_NTZ,,,,1,21,5350
Archive_Prior_2024_Del_ChartAudit,AuditDate,TIMESTAMP_NTZ,,,,1,22,5350
Archive_Prior_2024_Del_ChartInfo,ChartInfoId,TEXT,255,,,1,1,11262779
Archive_Prior_2024_Del_ChartInfo,ClientProjectId,NUMBER,,38,0,1,2,11262779
Archive_Prior_2024_Del_ChartInfo,ClientMarket,TEXT,512,,,1,3,11262779
Archive_Prior_2024_Del_ChartInfo,ReceivedDate,TIMESTAMP_NTZ,,,,1,4,11262779
Archive_Prior_2024_Del_ChartInfo,ClientReference,TEXT,40,,,1,5,11262779
Archive_Prior_2024_Del_ChartInfo,FileName,TEXT,512,,,1,6,11262779
Archive_Prior_2024_Del_ChartInfo,NoOfPages,NUMBER,,38,0,1,7,11262779
Archive_Prior_2024_Del_ChartInfo,OverallStatus,TEXT,512,,,1,8,11262779
Archive_Prior_2024_Del_ChartInfo,UploadedDate,TIMESTAMP_NTZ,,,,1,9,11262779
Archive_Prior_2024_Del_ChartInfo,UploadedBy,TEXT,255,,,1,10,11262779
Archive_Prior_2024_Del_ChartInfo,Page,TEXT,10,,,1,11,11262779
Archive_Prior_2024_Del_ChartInfo,Specialty,TEXT,255,,,1,12,11262779
Archive_Prior_2024_Del_ChartInfo,Complexity,TEXT,255,,,1,13,11262779
Archive_Prior_2024_Del_ChartInfo,Clinic,TEXT,255,,,1,14,11262779
Archive_Prior_2024_Del_ChartInfo,NEWID,TEXT,400,,,1,15,11262779
Archive_Prior_2024_Del_ChartInfo,AuditDate,TIMESTAMP_NTZ,,,,1,16,11262779
Archive_Prior_2024_Del_ChartInfo,AuditUser,TEXT,100,,,1,17,11262779
Archive_Prior_2024_Del_ChartInfo,Billing_Type,TEXT,250,,,1,18,11262779
Archive_Prior_2024_Del_ChartInfo,Price_Per_Chart,NUMBER,,9,2,1,19,11262779
Archive_Prior_2024_Del_ChartInfo,Invoice,TEXT,50,,,1,20,11262779
Archive_Prior_2024_Del_ChartInfo,Invoice_Date,TEXT,255,,,1,21,11262779
Archive_Prior_2024_Del_ChartInfo,Invoice_Comments,TEXT,250,,,1,22,11262779
Archive_Prior_2024_Del_ChartMoreInfo,ChartMoreInfoId,TEXT,255,,,1,1,1438507
Archive_Prior_2024_Del_ChartMoreInfo,ChartId,TEXT,255,,,1,2,1438507
Archive_Prior_2024_Del_ChartMoreInfo,LevelStatusId,NUMBER,,38,0,1,3,1438507
Archive_Prior_2024_Del_ChartMoreInfo,LevelStatusCommentId,NUMBER,,38,0,1,4,1438507
Archive_Prior_2024_Del_ChartMoreInfo,LevelUpdatedBy,TEXT,255,,,1,5,1438507
Archive_Prior_2024_Del_ChartMoreInfo,LevelNumber,NUMBER,,38,0,1,6,1438507
Archive_Prior_2024_Del_ChartMoreInfo,LevelStartDate,TIMESTAMP_NTZ,,,,1,7,1438507
Archive_Prior_2024_Del_ChartMoreInfo,LevelEndDate,TIMESTAMP_NTZ,,,,1,8,1438507
Archive_Prior_2024_Del_ChartMoreInfo,NumberOfDxCode,NUMBER,,38,0,1,9,1438507
Archive_Prior_2024_Del_ChartMoreInfo,CompletionDate,TIMESTAMP_NTZ,,,,1,10,1438507
Archive_Prior_2024_Del_ChartMoreInfo,InvalidDate,TIMESTAMP_NTZ,,,,1,11,1438507
Archive_Prior_2024_Del_ChartMoreInfo,HoldDate,TIMESTAMP_NTZ,,,,1,12,1438507
Archive_Prior_2024_Del_ChartMoreInfo,Stickyes,TEXT,3000,,,1,13,1438507
Archive_Prior_2024_Del_ChartMoreInfo,AuditDate,TIMESTAMP_NTZ,,,,1,14,1438507
Archive_Prior_2024_Del_ChartProduction,ChartProductionId,TEXT,255,,,1,1,1553466
Archive_Prior_2024_Del_ChartProduction,ChartMoreInfoId,TEXT,255,,,1,2,1553466
Archive_Prior_2024_Del_ChartProduction,LevelNumber,NUMBER,,38,0,1,3,1553466
Archive_Prior_2024_Del_ChartProduction,StartDatetime,TIMESTAMP_NTZ,,,,1,4,1553466
Archive_Prior_2024_Del_ChartProduction,EndDatetime,TIMESTAMP_NTZ,,,,1,5,1553466
Archive_Prior_2024_Del_ChartProduction,LevelStatusId,NUMBER,,38,0,1,6,1553466
Archive_Prior_2024_Del_ChartProduction,LevelStatusCommentId,NUMBER,,38,0,1,7,1553466
Archive_Prior_2024_Del_ChartProduction,LevelUpdatedBy,TEXT,255,,,1,8,1553466
Archive_Prior_2024_Del_ChartProduction,Session_Duration,TEXT,255,,,1,9,1553466
Archive_Prior_2024_Del_ChartProduction,LastSessionStart,TIMESTAMP_NTZ,,,,1,10,1553466
Archive_Prior_2024_Del_ChartProduction,LastSessionEnd,TIMESTAMP_NTZ,,,,1,11,1553466
Archive_Prior_2024_Del_ChartProduction,AuditDate,TIMESTAMP_NTZ,,,,1,12,1553466
B,ID,NUMBER,,38,0,1,1,4
BulkUserAccessDetailLog,Id,NUMBER,,38,0,0,1,99164
BulkUserAccessDetailLog,BulkUserAccessMasterID,NUMBER,,38,0,0,2,99164
BulkUserAccessDetailLog,UserName,TEXT,15,,,0,3,99164
BulkUserAccessDetailLog,ProjectKey,TEXT,20,,,0,4,99164
BulkUserAccessDetailLog,QueueName,TEXT,255,,,0,5,99164
BulkUserAccessDetailLog,LevelNumber,NUMBER,,38,0,0,6,99164
BulkUserAccessDetailLog,Comment,TEXT,255,,,1,7,99164
BulkUserAccessDetailLog,CreatedDate,TIMESTAMP_NTZ,,,,0,8,99164
BulkUserAccessDetailLog,UpdatedDate,TIMESTAMP_NTZ,,,,1,9,99164
BulkUserAccessMaster,Id,NUMBER,,38,0,0,1,976
BulkUserAccessMaster,FileName,TEXT,255,,,0,2,976
BulkUserAccessMaster,RecordCount,NUMBER,,38,0,0,3,976
BulkUserAccessMaster,Success,NUMBER,,38,0,1,4,976
BulkUserAccessMaster,Failed,NUMBER,,38,0,1,5,976
BulkUserAccessMaster,UploadedBy,TEXT,255,,,0,6,976
BulkUserAccessMaster,UploadedDate,TIMESTAMP_NTZ,,,,0,7,976
BulkUserAccessMaster,UpdatedDate,TIMESTAMP_NTZ,,,,1,8,976
ChartAudit,Id,TEXT,255,,,0,1,521420
ChartAudit,ChartMoreInfoId,TEXT,255,,,0,2,521420
ChartAudit,PageNumbers,TEXT,50,,,0,3,521420
ChartAudit,CorrectedValue,TEXT,50,,,0,4,521420
ChartAudit,Comments,TEXT,16777216,,,0,5,521420
ChartAudit,AdditionalComments,TEXT,16777216,,,1,6,521420
ChartAudit,ErrorCategoryId,NUMBER,,38,0,0,7,521420
ChartAudit,ErrorSubCategoryId,NUMBER,,38,0,0,8,521420
ChartAudit,LastUpdatedDate,TIMESTAMP_NTZ,,,,1,9,521420
ChartAudit,L3LevelDisagreeId,NUMBER,,38,0,1,10,521420
ChartAudit,IsOpen,TEXT,2,,,1,11,521420
ChartAudit,IsAgree,BOOLEAN,,,,1,12,521420
ChartAudit,AgreeDisAgreeReason,TEXT,500,,,1,13,521420
ChartAudit,Agreestatus,TEXT,50,,,1,14,521420
ChartAudit,IsOpenAdmin,BOOLEAN,,,,1,15,521420
ChartAudit,ErrorStatusAdmin,TEXT,255,,,1,16,521420
ChartAudit,Rationale,TEXT,500,,,1,17,521420
ChartAudit,AdminAuditedBy,TEXT,255,,,1,18,521420
ChartAudit,AdminAuditedDate,TIMESTAMP_NTZ,,,,1,19,521420
ChartAudit,FinalError,TEXT,15,,,1,20,521420
ChartAudit,L1L2_ErrorClosingDate,TIMESTAMP_NTZ,,,,1,21,521420
ChartAuditDuplicate,Id,TEXT,255,,,0,1,8053
ChartAuditDuplicate,ChartMoreInfoId,TEXT,255,,,0,2,8053
ChartAuditDuplicate,PageNumbers,TEXT,50,,,0,3,8053
ChartAuditDuplicate,CorrectedValue,TEXT,50,,,0,4,8053
ChartAuditDuplicate,Comments,TEXT,16777216,,,0,5,8053
ChartAuditDuplicate,AdditionalComments,TEXT,16777216,,,1,6,8053
ChartAuditDuplicate,ErrorCategoryId,NUMBER,,38,0,0,7,8053
ChartAuditDuplicate,ErrorSubCategoryId,NUMBER,,38,0,0,8,8053
ChartAuditDuplicate,LastUpdatedDate,TIMESTAMP_NTZ,,,,1,9,8053
ChartAuditDuplicate,L3LevelDisagreeId,NUMBER,,38,0,1,10,8053
ChartAudit_250325,Id,TEXT,255,,,0,1,526832
ChartAudit_250325,ChartMoreInfoId,TEXT,255,,,0,2,526832
ChartAudit_250325,PageNumbers,TEXT,50,,,0,3,526832
ChartAudit_250325,CorrectedValue,TEXT,50,,,0,4,526832
ChartAudit_250325,Comments,TEXT,16777216,,,0,5,526832
ChartAudit_250325,AdditionalComments,TEXT,16777216,,,1,6,526832
ChartAudit_250325,ErrorCategoryId,NUMBER,,38,0,0,7,526832
ChartAudit_250325,ErrorSubCategoryId,NUMBER,,38,0,0,8,526832
ChartAudit_250325,LastUpdatedDate,TIMESTAMP_NTZ,,,,1,9,526832
ChartAudit_250325,L3LevelDisagreeId,NUMBER,,38,0,1,10,526832
ChartAudit_250325,IsOpen,TEXT,2,,,1,11,526832
ChartAudit_250325,IsAgree,BOOLEAN,,,,1,12,526832
ChartAudit_250325,AgreeDisAgreeReason,TEXT,500,,,1,13,526832
ChartAudit_250325,Agreestatus,TEXT,50,,,1,14,526832
ChartAudit_250325,IsOpenAdmin,BOOLEAN,,,,1,15,526832
ChartAudit_250325,ErrorStatusAdmin,TEXT,255,,,1,16,526832
ChartAudit_250325,Rationale,TEXT,500,,,1,17,526832
ChartAudit_250325,AdminAuditedBy,TEXT,255,,,1,18,526832
ChartAudit_250325,AdminAuditedDate,TIMESTAMP_NTZ,,,,1,19,526832
ChartAudit_250325,FinalError,TEXT,15,,,1,20,526832
ChartAudit_250325,L1L2_ErrorClosingDate,TIMESTAMP_NTZ,,,,1,21,526832
ChartAudit_Archive,Id,TEXT,255,,,0,1,10875
ChartAudit_Archive,ChartMoreInfoId,TEXT,255,,,0,2,10875
ChartAudit_Archive,PageNumbers,TEXT,50,,,0,3,10875
ChartAudit_Archive,CorrectedValue,TEXT,50,,,0,4,10875
ChartAudit_Archive,Comments,TEXT,16777216,,,0,5,10875
ChartAudit_Archive,AdditionalComments,TEXT,16777216,,,1,6,10875
ChartAudit_Archive,ErrorCategoryId,NUMBER,,38,0,0,7,10875
ChartAudit_Archive,ErrorSubCategoryId,NUMBER,,38,0,0,8,10875
ChartAudit_Archive,LastUpdatedDate,TIMESTAMP_NTZ,,,,1,9,10875
ChartAudit_Archive,L3LevelDisagreeId,NUMBER,,38,0,1,10,10875
ChartAudit_Archive,IsOpen,TEXT,2,,,1,11,10875
ChartAudit_Archive,IsAgree,BOOLEAN,,,,1,12,10875
ChartAudit_Archive,AgreeDisAgreeReason,TEXT,500,,,1,13,10875
ChartAudit_Archive,Agreestatus,TEXT,50,,,1,14,10875
ChartAudit_Archive,IsOpenAdmin,BOOLEAN,,,,1,15,10875
ChartAudit_Archive,ErrorStatusAdmin,TEXT,255,,,1,16,10875
ChartAudit_Archive,Rationale,TEXT,500,,,1,17,10875
ChartAudit_Archive,AdminAuditedBy,TEXT,255,,,1,18,10875
ChartAudit_Archive,AdminAuditedDate,TIMESTAMP_NTZ,,,,1,19,10875
ChartAudit_Archive,FinalError,TEXT,15,,,1,20,10875
ChartAudit_Archive,L1L2_ErrorClosingDate,TIMESTAMP_NTZ,,,,1,21,10875
ChartAudit_Archive,ArchiveNo,NUMBER,,38,0,1,22,10875
ChartAudit_Archive_InActiveData,Id,TEXT,255,,,0,1,1104363
ChartAudit_Archive_InActiveData,ChartMoreInfoId,TEXT,255,,,0,2,1104363
